environment_id,simplified_edge_id,network_length,straight_distance,individual_circuity,excess_length,excess_share,straight_distance_weight,aggregate_circuity_excess_contribution,source_fragment_count,source_provenance
38,env38_simplified_edge_00033,21.34646347977014,21.346463479765085,1.000000000000237,5.055511564933113e-12,4.6825121374364976e-14,0.004214311615443337,9.980810699768525e-16,1,"{""shape_ids"":[""env38_shape_4330855547456548042""],""segment_ids"":[""env38_shape_4330855547456548042_segment_0030""],""fragment_ids"":[""env38_topology_fragment_00064""]}"
38,env38_simplified_edge_00034,0.1706880113698081,0.17068801136935394,1.0000000000026608,4.541644837985359e-13,4.2065588822510435e-15,3.3697969202845624e-05,8.966312669114128e-17,1,"{""shape_ids"":[""env38_shape_4330855547456548042""],""segment_ids"":[""env38_shape_4330855547456548042_segment_0032""],""fragment_ids"":[""env38_topology_fragment_00069""]}"
38,env38_simplified_edge_00035,62.23890674781235,61.93640296598258,1.0048841031662092,0.30250378182977045,0.00280184826371193,0.012227753917446191,5.972161162382708e-05,2,"{""shape_ids"":[""env38_shape_4330855547456548042"",""env38_shape_4330855547456548042""],""segment_ids"":[""env38_shape_4330855547456548042_segment_0029"",""env38_shape_4330855547456548042_segment_0028""],""fragment_ids"":[""env38_topology_fragment_00061"",""env38_topology_fragment_00060""]}"
38,env38_simplified_edge_00036,52.51635038092916,50.19702375563983,1.0462044649615057,2.319326625289328,0.02148204970774426,0.009910114641453766,0.0004578915447155548,4,"{""shape_ids"":[""env38_shape_4330855547529842337"",""env38_shape_4330855547529842337"",""env38_shape_4330855547529842337"",""env38_shape_4330855547529842337""],""segment_ids"":[""env38_shape_4330855547529842337_segment_0010"",""env38_shape_4330855547529842337_segment_0009"",""env38_shape_4330855547529842337_segment_0008"",""env38_shape_4330855547529842337_segment_0007""],""fragment_ids"":[""env38_topology_fragment_00123"",""env38_topology_fragment_00122"",""env38_topology_fragment_00121"",""env38_topology_fragment_00120""]}"
38,env38_simplified_edge_00037,68.03334358172839,66.95285706670441,1.0161380195313772,1.0804865150239777,0.010007674111617182,0.013218124093051646,0.0002133143447818342,3,"{""shape_ids"":[""env38_shape_4330855547529842337"",""env38_shape_4330855547529842337"",""env38_shape_4330855547529842337""],""segment_ids"":[""env38_shape_4330855547529842337_segment_0013"",""env38_shape_4330855547529842337_segment_0014"",""env38_shape_4330855547529842337_segment_0015""],""fragment_ids"":[""env38_topology_fragment_00128"",""env38_topology_fragment_00129"",""env38_topology_fragment_00130""]}"
38,env38_simplified_edge_00038,55.63442245419875,55.593852002167694,1.0007297650831872,0.040570452031055027,0.00037577133711732256,0.010975579934449708,8.00959500389071e-06,2,"{""shape_ids"":[""env38_shape_4330855547456548042"",""env38_shape_4330855547456548042""],""segment_ids"":[""env38_shape_4330855547456548042_segment_0023"",""env38_shape_4330855547456548042_segment_0022""],""fragment_ids"":[""env38_topology_fragment_00049"",""env38_topology_fragment_00048""]}"
38,env38_simplified_edge_00039,50.0992472971117,49.90036109018024,1.0039856666883038,0.19888620693146208,0.0018421223371043747,0.009851546208415673,3.926497955116787e-05,1,"{""shape_ids"":[""env38_shape_4330855546755831596""],""segment_ids"":[""env38_shape_4330855546755831596_segment_0001""],""fragment_ids"":[""env38_topology_fragment_00002""]}"
38,env38_simplified_edge_00040,40.82202041714578,39.5726602753799,1.0315712952597014,1.2493601417658766,0.011571814153144956,0.007812606617982136,0.0002466541102842114,2,"{""shape_ids"":[""env38_shape_4330855547524397474"",""env38_shape_4330855547524397474""],""segment_ids"":[""env38_shape_4330855547524397474_segment_0009"",""env38_shape_4330855547524397474_segment_0008""],""fragment_ids"":[""env38_topology_fragment_00084"",""env38_topology_fragment_00083""]}"
38,env38_simplified_edge_00041,49.600372650826465,49.24177269136633,1.007282433995781,0.3585999594601361,0.003321421860259436,0.009721524823770452,7.079636286745671e-05,2,"{""shape_ids"":[""env38_shape_4330855547524397474"",""env38_shape_4330855547524397474""],""segment_ids"":[""env38_shape_4330855547524397474_segment_0009"",""env38_shape_4330855547524397474_segment_0010""],""fragment_ids"":[""env38_topology_fragment_00085"",""env38_topology_fragment_00086""]}"
38,env38_simplified_edge_00042,86.16721543859738,84.4631668865186,1.0201750492539343,1.7040485520787882,0.01578322574363567,0.016675085576793706,0.00033642067282538306,2,"{""shape_ids"":[""env38_shape_4330855546755831596"",""env38_shape_4330855546755831596""],""segment_ids"":[""env38_shape_4330855546755831596_segment_0002"",""env38_shape_4330855546755831596_segment_0003""],""fragment_ids"":[""env38_topology_fragment_00008"",""env38_topology_fragment_00011""]}"
